"name","aqem","taxon","aqem2","gen","sp","tachalt_low","tachalt_pie","tachalt_alt","tachaqua_egg","tachaqua_larva","tachaqua_nymph","tachaqua_adult","current_lib","current_lip","current_lrp","current_rlp","current_rhp","current_rhb","current_ind","tachcurr_null","tachcurr_slow","tachcurr_medium","tachcurr_fast","tachdisp_aquapass","tachdisp_aquaact","tachdisp_aerpass","tachdisp_aeract","tachfeed_abs","tachfeed_dpf","tachfeed_shr","tachfeed_scr","tachfeed_fif","tachfeed_pie","tachfeed_pre","tachfeed_par","feeding_gra","feeding_min","feeding_xyl","feeding_shr","feeding_gat","feeding_aff","feeding_pff","feeding_pre","feeding_par","feeding_oth","tachfood_mior","tachfood_detl1","tachfood_dpg1","tachfood_limi","tachfood_lima","tachfood_dag1","tachfood_lmic","tachfood_lmac","tachfood_vert","tachlifedur_less1","tachlifedur_gr1","tachloco_flr","tachloco_ssw","tachloco_wsw","tachloco_crw","tachloco_bur","tachloco_int","tachloco_tat","tachloco_pat","locomotion_sws","locomotion_swd","locomotion_bub","locomotion_spw","locomotion_ses","locomotion_oth","tachlongdist_cr","tachlongdist_er","tachlongdist_mr","tachlongdist_hr","tachlongdist_ep","tachlongdist_mp","tachlongdist_est","tachlongdist_out","tachsize_less0.25","tachsize_0.25to0.5","tachsize_0.5to1","tachsize_1to2","tachsize_2to4","tachsize_4to8","tachsize_gr8","microhab_arg","microhab_pel","microhab_psa","microhab_aka","microhab_lit","microhab_phy","microhab_pom","microhab_oth","tachph_less4","tachph_4to4.5","tachph_4.5to5","tachph_5to5.5","tachph_5.5to6","tachph_gr6","tachrepcyc_less1","tachrepcyc_one","tachrepcyc_gr1","tachrepro_ovo","tachrepro_fie","tachrepro_cie","tachrepro_fic","tachrepro_frc","tachrepro_vec","tachrepro_tec","tachrepro_ase","tachresist_egg","tachresist_coc","tachresist_hou","tachresist_did","tachresist_non","tachrespir_teg","tachrespir_gil","tachrespir_pls","tachrespir_spi","tachrespir_ves","tachsal_frw","tachsal_brw","tachsap_x","tachsap_o","tachsap_b","tachsap_a","tachsap_p","streamzone_euc","streamzone_hyc","streamzone_erh","streamzone_mrh","streamzone_hrh","streamzone_epo","streamzone_mpo","streamzone_hpo","streamzone_lit","streamzone_pro","tachsub_fbcp","tachsub_grvl","tachsub_sand","tachsub_silt","tachsub_macp","tachsub_micp","tachsub_twro","tachsub_odli","tachsub_mud","tachtemp_psy","tachtemp_the","tachtemp_eut","tachtransdist_rich","tachtransdist_bcsa","tachtransdist_ppdsa","tachtransdist_mapb","tachtransdist_tmpw","tachtransdist_lake","tachtransdist_gw","tachtroph_oli","tachtroph_meso","tachtroph_eu","adspan_less1wk","adspan_gr1wk","adspan_gr1mon","adspan_gr1yr","fmwing_less5","fmwing_5to10","fmwing_10to15","fmwing_15to20","fmwing_20to30","fmwing_30to40","fmwing_40to50","fmwing_gr50","wingpair_no","wingpair_1hind","wingpair_1elhe","wingpair_2","wing_pair_1halt","fecund_less100","fecund_100to1000","fecund_1000to3000","fecund_gr3000","drift_rare","drift_occ","drift_freq"
"PROCLADIUS_SP.",6571,"PROCLADIUS SP.",6571,"PROCLADIUS","SP.",1.75,1.75,0.75,0,3,3,0,0,1,0,0,0,0,0,1.25,1,1.25,1.25,1.85714285714286,1,1.57142857142857,1,0,1.5,1,1.25,0.75,0,1.75,0.25,0,0,0,0,4,0,0,6,0,0,0.25,2.5,0.5,1.5,0.5,0.25,1.75,1.5,0,3,0,0,0,1.75,2.5,1.5,0.75,1,0,0,0,0,10,0,0,1.75,2,1.5,1.5,1.5,1.25,0.5,2.5,0,0.857142857142857,2.71428571428571,1.14285714285714,0.285714285714286,0,0,0,5,5,0,0,0,0,0,1.66666666666667,2,2.66666666666667,3,3,3,0,1.42857142857143,2.14285714285714,0.5,0,0,1,3,0,0,0,0,0,0,0.5,3,3,1,0,0,0,3,1,1,2.5,2.25,1.5,0.75,0,0,0,0,0,0.25,0.5,0.25,6.5,2.5,2.25,1,2,1.25,3.5,0,1.5,1,2.5,1.75,1,2.25,0.25,3,1.25,0.75,1.5,2.25,0,1,2.33333333333333,2.33333333333333,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,NA,1.66666666666667,2.16666666666667,0.5,0,2,3,1
"PROCLOEON_SP.",9167,"PROCLOEON SP.",9167,"PROCLOEON","SP.",3,0.5,0.5,3,3,0,0,0,0,0,1,0,0,0,0.5,3,0,0,1,2,1,2,0,1,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,3,1,0,0,0,0,0,6,0,4,0,0,0,1,1.5,3.5,2.5,0,0,1,0,0,3,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,1.66666666666667,5.66666666666667,0.666666666666667,1,0,0,0.5,1,2,3,0,1,3,0,0,3,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,3,0,0,0.5,2.5,2.5,0,0,1,1,1,2,2,2,1,0,0,0,0,3,1,1.5,0,0,0,0,0,0.5,3,0,3,0.5,0,0,0.5,0,0,3,1.5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,1,0,0
"PROTONEMURA_SP.",6616,"PROTONEMURA SP.",6616,"PROTONEMURA","SP.",3,3,1,3,3,0,0,0,0,0,0,1,0,0,0,2,2,2,2,2,0,1,0,0,3,0,0,0,0,0,3,0,0,5,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5,4,5,1,1,1,0,0,1,0,0,3,1,0,0,0,0,0,1,2,4,1,1,1,1,2,3,3,3,3,0,3,0,0,0,3,0,0,0,0,0,1,0,0,1,3,3,2,0,0,0,3,0,3,3,0,0,0,1,2,5,2,0,0,0,0,0,0,4,0,1,0,4,0,1,2,0,2,0,1,5,2,0,0,1,1,0,3,0,0,0,3,3,0,0,3,2,0,0,0,0,0,0,0,0,0,3,0,1,3,0,1,2,1
"PSECTROTANYPUS_SP.",8163,"PSECTROTANYPUS SP.",8163,"PSECTROTANYPUS","SP.",1.75,1.75,0.75,0,3,3,0,0,0,0,0,0,0,1,1.25,1,1.25,1.25,1.85714285714286,1,1.57142857142857,1,0,1.5,1,1.25,0.75,0,1.75,0.25,0,0,0,0,1,0,0,9,0,0,0.25,2.5,0.5,1.5,0.5,0.25,1.75,1.5,0,3,0,0,0,1.75,2.5,1.5,0.75,1,0,0,0,0,10,0,0,1.75,2,1.5,1.5,1.5,1.25,0.5,2.5,0,0.857142857142857,2.71428571428571,1.14285714285714,0.285714285714286,0,0,0,5,5,0,0,0,0,0,1.66666666666667,2,2.66666666666667,3,3,3,0,1.42857142857143,2.14285714285714,0.5,0,0,1,3,0,0,0,0,0,0,0.5,3,3,1,0,0,0,3,1,1,2.5,2.25,1.5,0.75,0,0,0,0,0,1,3,1,5,0,2.25,1,2,1.25,3.5,0,1.5,1,2.5,1.75,1,2.25,0.25,3,1.25,0.75,1.5,2.25,0,1,2.33333333333333,2.33333333333333,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,NA,1.66666666666667,2.16666666666667,0.5,0,2,3,1
"PSEUDANODONTA_COMPLANATA_SSP.",19396,"PSEUDANODONTA COMPLANATA SSP.",19396,"PSEUDANODONTA","COMPLANATA SSP.",3,0,0,3,3,0,3,0,0,0,1,0,0,0,1,3,0,0,3,1,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,10,0,0,0,0,0,0,3,3,2,0,3,0,3,0,3,0,0,0,0,3,0,1,0,1,0,2,3,4,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,3,2,4,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,3,1,0,1,3,0,0,0,0,0,0,0,2,5,2,1,0,0,0,5,4,0,0,0,0,4,0,0,3,0,2,0,0,0,1,0,2,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,0,0,0,3,3,0,0
"PSEUDANODONTA_SP.",9169,"PSEUDANODONTA SP.",9169,"PSEUDANODONTA","SP.",3,0,0,3,3,0,3,0,0,0,1,0,0,0,1,3,0,0,3,1,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,10,0,0,0,0,0,0,3,3,2,0,3,0,3,0,3,0,0,0,0,3,0,1,0,1,0,2,3,4,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,3,2,4,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,3,1,0,1,3,0,0,0,0,0,0,0,2,5,2,1,0,0,0,5,4,0,0,0,0,4,0,0,3,0,2,0,0,0,1,0,2,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,0,0,0,3,3,0,0
"PSEUDOCENTROPTILOIDES_NANA",10681,"PSEUDOCENTROPTILOIDES NANA",10681,"PSEUDOCENTROPTILOIDES","NANA",3,1,0.285714285714286,3,3,0,0,0,1,0,0,0,0,0,0.714285714285714,1.57142857142857,1.28571428571429,0.428571428571429,1.9,1.8,1,2.1,0,1.28571428571429,0.571428571428571,2.28571428571429,0,0,0.428571428571429,0,4.8955223880597,0,0,0,4.62686567164179,0,0,0.477611940298507,0,0,0,1.57142857142857,0.571428571428571,2.57142857142857,0.428571428571429,0.142857142857143,0.285714285714286,0.714285714285714,0,3,0,0,0,2.71428571428571,1.85714285714286,0.142857142857143,0.142857142857143,0,0,0,6.09523809523809,0.238095238095238,3.66666666666667,0,0,0.714285714285714,1.57142857142857,2.14285714285714,3.28571428571429,2.28571428571429,0.714285714285714,0.142857142857143,1.42857142857143,0,0,3,0,0,0,0,2,0,8,0,0,0,0,0,0.142857142857143,0.285714285714286,0.571428571428571,1,1.71428571428571,3,0,3,0,0.428571428571429,0.142857142857143,1.57142857142857,1.28571428571429,0,0,0,0,1.28571428571429,0,0,0,1.85714285714286,1,2,0,0,0,3,0.428571428571429,0.285714285714286,1,2.57142857142857,1.42857142857143,0,0.26,0.6,1.22,2.06,2.02,1.76,1.06,0.24,0.78,0,1.71428571428571,0.857142857142857,1.28571428571429,0.428571428571429,2.71428571428571,0,0.571428571428571,0.714285714285714,0.142857142857143,0,0.285714285714286,3,1.28571428571429,2.42857142857143,0.857142857142857,0,0.714285714285714,1,0,1.14285714285714,2.57142857142857,1.57142857142857,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,NA,0,1.6,2,0.4,0.8,0.8,1.8
"PSYCHODA_PUSILLA",13872,"PSYCHODA PUSILLA",13872,"PSYCHODA","PUSILLA",3,1,1,2,2,2,0,0,0,0,0,0,0,1,2,3,1,1,3,1,0,1,0,2,3,1,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,2,4,2,1,2,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,10,0,0,0,1,2,2,2,0,0,2,2,0,0,3,0,0,0,0,0,5,0,0,0,0,5,0,0,1,2,2,3,3,0,1,3,1,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,1,0,1,2,3,2,0,0,0,0,0,0,0,0,10,0,4,2,2,1,5,0,3,4,3,0,0,3,0,4,2,1,2,0,0,1,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,NA,0,3,0,0,3,2,0
"PSYCHODA_SP.",6658,"PSYCHODA SP.",6658,"PSYCHODA","SP.",3,1,1,2,2,2,0,0,0,0,0,0,0,1,2,3,1,1,3,1,0,1,0,2,3,1,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,2,4,2,1,2,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,10,0,0,0,1,2,2,2,0,0,2,2,0,0,3,0,0,0,0,0,5,0,0,0,0,5,0,0,1,2,2,3,3,0,1,3,1,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,1,0,1,2,3,2,0,0,0,0,0,0,0,0,10,0,4,2,2,1,5,0,3,4,3,0,0,3,0,4,2,1,2,0,0,1,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,NA,0,3,0,0,3,2,0
"PSYCHODIDAE_GEN._SP.",8753,"PSYCHODIDAE GEN. SP.",8753,NA,NA,3,1,1,2,2,2,0,0,0,0,0,0,0,1,2,3,1,1,3,1,0,1,0,2,3,1,0,0,0,0,3,0,0,1,5,0,0,1,0,0,0,2,4,2,1,2,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,10,0,0,0,1,2,2,2,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,7,0,0,3,0,1,2,2,3,3,0,1,3,1,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,1,0,1,2,3,2,0,1.5,2.5,1,0,0,0,0,5,0,4,2,2,1,5,0,3,4,3,0,0,3,0,4,2,1,2,0,0,1,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,2,0
"PSYCHOMYIA_PUSILLA",6661,"PSYCHOMYIA PUSILLA",6661,"PSYCHOMYIA","PUSILLA",3,0,0,3,3,3,0,0,0,0,1,0,0,0,1,3,2,1,1,1,1,1,0,1,0,3,2,0,0,0,6,0,0,0,2,0,1,1,0,0,0,1,0,5,1,0,1,0,0,3,0,0,0,0,2,0,0,3,1,0,0,0,3,7,0,1,2,2,4,4,3,2,1,0,1,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,2,3,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,1,3,2,0,0,0,0,1,4,4,1,0,0,0,5,1,1,0,2,0,3,0,0,0,0,3,3,4,0,0,0,2,0,1,3,0,2,2,0,0,3,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,3,0,0,3,0,0
"PTYCHOPTERA_SP.",7492,"PTYCHOPTERA SP.",7492,"PTYCHOPTERA","SP.",3,0,0,3,3,3,0,0,0,0,1,0,0,0,3,3,0,0,2,1,0,1,0,3,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,1,2,4,2,2,0,0,0,0,3,0,0,0,1,2,4,0,0,0,0,0,6,4,0,0,2,1,1,0,0,0,0,2,0,0,0,0,3,1,0,0,8,0,0,0,0,2,0,1,1,1,2,2,3,0,3,2,0,2,3,0,0,0,0,0,0,0,0,3,0,1,1,0,3,0,3,0,0,0,1,3,2,2,4,1,0,0,0,0,0,3,0,0,0,1,1,1,0,0,5,4,0,1,2,0,2,4,5,0,2,0,0,0,3,3,0,0,0,0,3,1,0,0,0,0,0,0,3,0,0,NA,0,3,0,0,3,0,0
"PYRRHOSOMA_NYMPHULA",6667,"PYRRHOSOMA NYMPHULA",6667,"PYRRHOSOMA","NYMPHULA",3,1,0,3,3,0,0,0,0,1,0,0,0,0,3,2,1,0,2,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,4,0,3,2,0,0,1,4,0,0,0,0,0,2,0,8,0,0,0,1,1,1,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,7,3,0,1,1,2,3,3,3,2,2,1,0,0,0,0,0,3,0,0,0,0,0,0,3,1,3,0,0,0,3,1,0,2,3,2,0,0,0,0,1,1,1,1,0,6,0,0,0,0,0,2,0,2,1,3,0,0,3,0,2,2,2,1,2,0,2,2,0,0,2,1,0,0,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,0,3,2,0,3,0,0
"RADIX_AURICULARIA",6669,"RADIX AURICULARIA",6669,"RADIX","AURICULARIA",3,3,1,3,0,0,3,0,0,1,0,0,0,0,3,3,0,0,2,1,0,0,0,0,1,3,0,0,0,0,3,0,0,3,2,0,0,0,0,2,0,0,3,5,3,1,3,1,0,2,3,0,1,0,3,0,0,0,0,0,0,0,10,0,0,1,2,3,2,3,1,0,2,0,0,0,1,3,0,0,0,0,0,0,2,5,0,3,0,0,0,1,2,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,2,0,3,0,0,0,0,3,2,0,1,3,2,0,0,0,0,0,0,1,1,0,8,0,3,1,1,1,5,1,0,0,3,0,0,3,0,3,2,0,1,0,0,0,3,1,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,0,2,3,1,3,0,0
"RADIX_SP.",6673,"RADIX SP.",6673,"RADIX","SP.",3,3,1,3,0,0,3,0,0,0.4,0.2,0,0,0.4,3,3,0,0,2,1,0,0,0,0,1,3,0,0,0,0,5,0,0,2,3,0,0,0,0,0,0,0,3,5,3,1,3,1,0,2,3,0,1,0,3,0,0,0,0,0,0,0,10,0,0,1,2,3,2,3,1,0,2,0,0,0,1,3,0,0,0,3,0,0,2,3,1,1,0,0,0,1,2,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,2,0,3,0,0,0,0,3,2,0,1,3,2,0,0,1,2,1,1,1,1,0,3,0,3,1,1,1,5,1,0,0,3,0,0,3,0,3,2,0,1,0,0,0,3,1,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,2,3,1,3,0,0
"RANATRA_LINEARIS",6674,"RANATRA LINEARIS",6674,"RANATRA","LINEARIS",3,0,0,3,3,0,2,0,1,0,0,0,0,0,3,1,0,0,1,3,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,1,4,0,0,0,0,0,2,0,2,0,6,0,0,0,1,1,1,0,3,0,0,0,0,3,0,0,1,1,0,0,0,8,0,0,0,0,1,1,1,3,0,3,0,0,0,0,0,0,3,0,0,2,0,0,2,0,1,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,1,0,0,3,0,2,3,0,0,2,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,NA,3,0,0,0,3,0,0
"RHYACOPHILA_FASCIATA_SSP.",21233,"RHYACOPHILA FASCIATA SSP.",21233,"RHYACOPHILA","FASCIATA SSP.",3,3,2,3,3,3,0,0,0,0,0,0,1,0,0,1,3,2,3,2,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,1,1,1,0,0,1,5,0,3,2,0,0,2,3,0,0,1,0,0,0,0,8,2,0,2,4,3,2,1,1,0,1,0,0,1,3,2,0,0,0,0,0,0,10,0,0,0,1,1,2,3,3,3,1,2,1,0,0,3,0,1,0,0,0,1,0,0,2,3,2,2,0,0,0,3,0,2,3,2,1,0,0,1,7,2,0,0,0,0,0,0,5,1,1,0,1,0,2,1,0,1,1,3,4,2,0,0,1,1,0,3,2,0,2,2,0,0,0,1,3,1,0,0,0,0,NA,NA,NA,NA,NA,1,3,0,0,1,3,1
"RHYACOPHILA_NUBILA",6772,"RHYACOPHILA NUBILA",6772,"RHYACOPHILA","NUBILA",3,3,2,3,3,3,0,0,0,0,0,0,1,0,0,1,3,2,3,2,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,1,1,1,0,0,1,5,0,3,2,0,0,2,3,0,0,1,0,0,0,0,8,2,0,2,4,3,2,1,1,0,1,0,0,1,3,2,0,0,0,0,0,0,8,2,0,0,1,1,2,3,3,3,1,2,1,0,0,3,0,1,0,0,0,1,0,0,2,3,2,2,0,0,0,3,0,2,3,2,1,0,0,0,2,5,3,0,0,0,0,0,5,1,1,0,1,0,2,1,0,1,1,3,4,2,0,0,1,1,0,3,2,0,2,2,0,0,0,1,3,1,0,0,0,0,NA,NA,NA,NA,NA,1,3,0,0,1,3,1
"RHYACOPHILA_PASCOEI",6774,"RHYACOPHILA PASCOEI",6774,"RHYACOPHILA","PASCOEI",3,3,2,3,3,3,0,0,0,0,0,0,1,0,0,1,3,2,3,2,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,1,1,1,0,0,1,5,0,3,2,0,0,2,3,0,0,1,0,0,0,0,8,2,0,2,4,3,2,1,1,0,1,0,0,1,3,2,0,0,0,0,0,0,10,0,0,0,1,1,2,3,3,3,1,2,1,0,0,3,0,1,0,0,0,1,0,0,2,3,2,2,0,0,0,3,0,2,3,2,1,0,0,0,0,2,4,4,0,0,0,0,5,1,1,0,1,0,2,1,0,1,1,3,4,2,0,0,1,1,0,3,2,0,2,2,0,0,0,1,3,1,0,0,0,0,NA,NA,NA,NA,NA,1,3,0,0,1,3,1
"RHYACOPHILA_SP.",23044,"RHYACOPHILA SP.",23044,"RHYACOPHILA","SP.",3,3,2,3,3,3,0,0,0,0,0,0,1,0,0,1,3,2,3,2,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,1,1,1,0,0,1,5,0,3,2,0,0,2,3,0,0,1,0,0,0,0,8,2,0,2,4,3,2,1,1,0,1,0,0,1,3,2,0,0,0,0,0,0,10,0,0,0,1,1,2,3,3,3,1,2,1,0,0,3,0,1,0,0,0,1,0,0,2,3,2,2,0,0,0,3,0,2,3,2,1,0,4,5,1,0,0,0,0,0,0,0,5,1,1,0,1,0,2,1,0,1,1,3,4,2,0,0,1,1,0,3,2,0,2,2,0,0,0,1,3,1,0,0,0,0,NA,NA,NA,NA,NA,1,3,0,0,1,3,1
"SEGMENTINA_NITIDA",6812,"SEGMENTINA NITIDA",6812,"SEGMENTINA","NITIDA",3,0,0,3,0,0,3,0,0,1,0,0,0,0,3,1,0,0,2,1,0,0,0,0,1,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,10,0,0,2,1,1,2,3,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,7,3,0,0,1,1,1,1,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,3,0,0,0,0,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,10,0,3,2,2,0,3,1,0,0,3,0,1,3,0,1,4,0,1,0,0,1,3,1,0,0,2.42857142857143,1.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,1,3,0,0,3,0,0
"SERGENTIA_CORACINA",6814,"SERGENTIA CORACINA",6814,"SERGENTIA","CORACINA",1.75,1.75,0.75,0,3,3,0,0.0112359550561798,0.112359550561798,0.134831460674157,0.134831460674157,0.191011235955056,0,0.415730337078652,1.25,1,1.25,1.25,1.85714285714286,1,1.57142857142857,1,0,1.5,1,1.25,0.75,0,1.75,0.25,0,0,0,0,8,2,0,0,0,0,0.25,2.5,0.5,1.5,0.5,0.25,1.75,1.5,0,3,0,0,0,1.75,2.5,1.5,0.75,1,0,0,0.00980392156862745,2.42156862745098,5.96078431372549,1.40196078431373,0.205882352941176,1.75,2,1.5,1.5,1.5,1.25,0.5,2.5,0,0.857142857142857,2.71428571428571,1.14285714285714,0.285714285714286,0,0,0.927631578947368,1.50657894736842,1.49342105263158,0.671052631578947,0.842105263157895,2.57236842105263,1.74342105263158,0.243421052631579,1.66666666666667,2,2.66666666666667,3,3,3,0,1.42857142857143,2.14285714285714,0.5,0,0,1,3,0,0,0,0,0,0,0.5,3,3,1,0,0,0,3,1,1,2.5,2.25,1.5,0.75,0,0,0,0,0,0,0,0,2,8,2.25,1,2,1.25,3.5,0,1.5,1,2.5,1.75,1,2.25,0.25,3,1.25,0.75,1.5,2.25,0,1,2.33333333333333,2.33333333333333,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,NA,1.66666666666667,2.16666666666667,0.5,0,2,3,1
"SERICOSTOMA_PERSONATUM",6817,"SERICOSTOMA PERSONATUM",6817,"SERICOSTOMA","PERSONATUM",2,2,1,3,3,3,0,0,0,1,0,0,0,0,0,3,2,1,2,1,1,1,0,0,3,1,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,3,1,2,0,1,1,0,3,1,0,0,0,4,1,1,0,0,0,0,0,8,2,0,1,4,3,2,1,0,0,2,0,0,0,3,0,0,0,0,0,4,3,2,0,1,0,0,1,1,2,3,3,2,3,1,0,0,0,3,0,0,0,0,0,0,0,1,3,2,2,0,0,0,3,0,1,2,2,0,0,2,3,3,2,0,0,0,0,0,0,3,2,2,2,2,0,4,5,0,0,0,3,2,3,1,0,1,1,0,3,2,0,2,2,0,0,0,0,3,1,0,0,0,0,NA,NA,NA,NA,NA,0,3,0,0,3,0,0
"SERICOSTOMA_SCHNEIDERI",6818,"SERICOSTOMA SP.",6818,"SERICOSTOMA","SP.",2,2,1,3,3,3,0,0,0,0,1,0,0,0,0,3,2,1,2,1,1,1,0,0,3,1,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,3,1,2,0,1,1,0,3,1,0,0,0,4,1,1,0,0,0,0,0,8,2,0,1,4,3,2,1,0,0,2,0,0,0,3,0,0,0,0,0,2,3,3,0,0,2,0,1,1,2,3,3,2,3,1,0,0,0,3,0,0,0,0,0,0,0,1,3,2,2,0,0,0,3,0,1,2,2,0,0,1,2,2,2,2,1,0,0,0,0,3,2,2,2,2,0,4,5,0,0,0,3,2,3,1,0,1,1,0,3,2,0,2,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0
"SERICOSTOMA_SP.",6818,"SERICOSTOMA SP.",6818,"SERICOSTOMA","SP.",2,2,1,3,3,3,0,0,0,0,1,0,0,0,0,3,2,1,2,1,1,1,0,0,3,1,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,3,1,2,0,1,1,0,3,1,0,0,0,4,1,1,0,0,0,0,0,8,2,0,1,4,3,2,1,0,0,2,0,0,0,3,0,0,0,0,0,2,3,3,0,0,2,0,1,1,2,3,3,2,3,1,0,0,0,3,0,0,0,0,0,0,0,1,3,2,2,0,0,0,3,0,1,2,2,0,0,1,2,2,2,2,1,0,0,0,0,3,2,2,2,2,0,4,5,0,0,0,3,2,3,1,0,1,1,0,3,2,0,2,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0
"SERRATELLA_IGNITA",5131,"SERRATELLA IGNITA",5131,"SERRATELLA","IGNITA",3,2,0,3,3,0,0,0,0,0,1,0,0,0,0,3,3,1,2,3,1,3,0,1,2,2,0,0,1,0,5,0,0,0,5,0,0,0,0,0,0,1,3,4,3,0,1,0,0,3,0,0,0,1,5,0,0,0,0,0,2,0,8,0,0,1,4,5,5,4,1,0,2,0,0,3,0,0,0,0,0,1,0,0,5,4,0,0,0,1,1,3,3,3,0,3,1,0,1,3,0,0,1,0,0,2,0,0,1,1,1,3,0,0,0,3,0,1,2,3,1,0,0,1,1,2,2,2,1,0,1,0,3,2,1,1,5,0,4,2,1,0,1,2,3,4,0,0,1,1,0,2,3,0,3,0,0,0,0,1.5,2,0,0,0,0,0,0,0,3,0,NA,0,1,2,0,2,3,1
"SIALIS_FULIGINOSA",6821,"SIALIS FULIGINOSA",6821,"SIALIS","FULIGINOSA",3,3,2,0,3,0,0,0,0,0,0,1,0,0,3,3,2,0,0,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,1,1,5,0,0,3,0,0,1,4,3,0,0,0,0,4,0,6,0,0,1,2,2,2,1,1,0,2,0,0,0,3,2,0,0,0,5,1,1,1,0,2,0,1,2,3,3,3,3,3,1,0,0,0,0,3,0,0,3,0,NA,NA,NA,NA,NA,0,3,0,1,0,3,1,0,0,3,3,0,0,1,4,2,0,3,0,0,0,0,1,3,3,3,1,0,0,2,2,1,0,0,2,4,2,1,0,2,0,2,3,1,0,3,0,0,0,0,3,2,1,0,0,0,NA,NA,NA,NA,NA,0,3,1,0,3,0,0
